word;pos;CON_type;lemma;id;ref1;ref2;F
ancoisque;CON;subord;ainçois;bel;s38178;1;1
ancoisque;CON;subord;ainçois;carp;s56212;1;1
ancoisque;CON;subord;ainçois;chret1;s65498;1;1
ancoisque;CON;subord;ainçois;contre;s83652;2;1
ancoisque;CON;subord;ainçois;durm;s95850;1;1
ancoisque;CON;subord;ainçois;elie;s104991;1;1
ancoisque;CON;subord;ainçois;elie;s105764;5;1
ancoisque;CON;subord;ainçois;gepa;s160707;2;1
ancoisque;CON;subord;ainçois;gepa;s161316;7;1
ancoisque;CON;subord;ainçois;lac;s202478;12;1
ancoisque;CON;subord;ainçois;lac;s202483;9;1
ancoisque;CON;subord;ainçois;lanc;s202902;2;1
ancoisque;CON;subord;ainçois;marga;s222536;1;1
ancoisque;CON;subord;ainçois;mede;s230177;14;1
ancoisque;CON;subord;ainçois;mous;s249423;1;1
ancoisque;CON;subord;ainçois;mule;s251117;1;1
ancoisque;CON;subord;ainçois;neele;s263220;2;1
ancoisque;CON;subord;ainçois;orso;s286820;3;1
ancoisque;CON;subord;ainçois;pap;s287999;1;1
ancoisque;CON;subord;ainçois;percevalb;s301262;1;1
ancoisque;CON;subord;ainçois;percevalb;s302907;1;1
ancoisque;CON;subord;ainçois;percevalb;s304883;1;1
ancoisque;CON;subord;ainçois;percevalb;s305233;2;1
ancoisque;CON;subord;ainçois;perp;s314841;1;1
ancoisque;CON;subord;ainçois;perq;s316559;2;1
ancoisque;CON;subord;ainçois;perr;s318614;1;1
ancoisque;CON;subord;ainçois;pers;s320463;1;1
ancoisque;CON;subord;ainçois;pers;s320472;5;1
ancoisque;CON;subord;ainçois;pers;s320535;2;1
ancoisque;CON;subord;ainçois;pritheo;s330854;7;1
ancoisque;CON;subord;ainçois;pritheo;s330884;3;1
ancoisque;CON;subord;ainçois;robert;s353963;1;1
ancoisque;CON;subord;ainçois;robert;s354108;1;1
ancoisque;CON;subord;ainçois;stsilv;s395907;2;1
ancoisque;CON;subord;ainçois;stsilv;s396073;2;1
ancoisque;CON;subord;ainçois;turp;s409835;2;1
ancoisque;CON;subord;ainçois;yva;s432821;1;1
ancoizque;CON;subord;ainçois;enf;s107867;1;1
ancoysque;CON;subord;ainçois;abe;s1498;8;1
ancueske;CON;subord;ainçois;wallo;s429543;17;1
andemantiersque;CON;subord;endementiers;malk;s221867;1;1
andementeresque;CON;subord;endementiers;barlaam;s31532;2;1
