word;pos;CON_type;lemma;id;ref1;ref2;F
ainzque;CON;subord;ainzque_relemma;chro;s70650;1;1
ainzque;CON;subord;ainzque_relemma;clef;s74959;1;1
ainzque;CON;subord;ainzque_relemma;clef;s75350;1;1
ainzque;CON;subord;ainzque_relemma;dole;s94706;1;1
ainzque;CON;subord;ainzque_relemma;dole;s94719;1;1
ainzque;CON;subord;ainzque_relemma;dole;s94979;5;1
ainzque;CON;subord;ainzque_relemma;dole;s95092;2;1
ainzque;CON;subord;ainzque_relemma;elid;s103594;1;1
ainzque;CON;subord;ainzque_relemma;elid;s103849;1;1
ainzque;CON;subord;ainzque_relemma;eneas;s106838;4;1
ainzque;CON;subord;ainzque_relemma;eneas;s107212;1;1
ainzque;CON;subord;ainzque_relemma;eustache;s112632;3;1
ainzque;CON;subord;ainzque_relemma;eustache;s113470;1;1
ainzque;CON;subord;ainzque_relemma;evrat1;s115662;3;1
ainzque;CON;subord;ainzque_relemma;fetrom;s153085;2;1
ainzque;CON;subord;ainzque_relemma;fetrom;s153114;5;1
ainzque;CON;subord;ainzque_relemma;floov;s159694;1;1
ainzque;CON;subord;ainzque_relemma;floov;s160057;6;1
ainzque;CON;subord;ainzque_relemma;gepa;s161013;23;1
ainzque;CON;subord;ainzque_relemma;gir;s163504;2;1
ainzque;CON;subord;ainzque_relemma;guib;s169464;4;1
ainzque;CON;subord;ainzque_relemma;helc;s174824;29;1
ainzque;CON;subord;ainzque_relemma;herm;s175646;2;1
ainzque;CON;subord;ainzque_relemma;herm;s175974;1;1
ainzque;CON;subord;ainzque_relemma;herm;s176527;1;1
ainzque;CON;subord;ainzque_relemma;herm;s176683;1;1
ainzque;CON;subord;ainzque_relemma;herm;s176852;1;1
ainzque;CON;subord;ainzque_relemma;jean;s196502;2;1
ainzque;CON;subord;ainzque_relemma;jean;s196584;2;1
ainzque;CON;subord;ainzque_relemma;jongl;s198061;1;1
ainzque;CON;subord;ainzque_relemma;jongl;s198270;1;1
ainzque;CON;subord;ainzque_relemma;jongl;s198314;1;1
ainzque;CON;subord;ainzque_relemma;jouf;s200038;2;1
ainzque;CON;subord;ainzque_relemma;lac;s202414;13;1
ainzque;CON;subord;ainzque_relemma;lac;s202634;42;1
ainzque;CON;subord;ainzque_relemma;lin;s210028;1;1
ainzque;CON;subord;ainzque_relemma;livre;s211416;1;1
ainzque;CON;subord;ainzque_relemma;martin2;s224851;2;1
ainzque;CON;subord;ainzque_relemma;martin2;s224912;1;1
ainzque;CON;subord;ainzque_relemma;martin2;s224921;2;1
ainzque;CON;subord;ainzque_relemma;martin2;s226091;1;1
ainzque;CON;subord;ainzque_relemma;martin3;s228433;2;1
ainzque;CON;subord;ainzque_relemma;maur;s229223;1;1
ainzque;CON;subord;ainzque_relemma;maur;s229349;1;1
ainzque;CON;subord;ainzque_relemma;meun;s232459;4;1
ainzque;CON;subord;ainzque_relemma;meun;s233231;1;1
ainzque;CON;subord;ainzque_relemma;meun;s233259;3;1
ainzque;CON;subord;ainzque_relemma;meun;s233537;1;1
ainzque;CON;subord;ainzque_relemma;meun;s233863;1;1
ainzque;CON;subord;ainzque_relemma;meun;s234979;3;1
ainzque;CON;subord;ainzque_relemma;meun;s235695;1;1
ainzque;CON;subord;ainzque_relemma;meun;s236227;1;1
ainzque;CON;subord;ainzque_relemma;mir;s238368;2;1
ainzque;CON;subord;ainzque_relemma;mir;s239653;1;1
ainzque;CON;subord;ainzque_relemma;modw;s242166;2;1
ainzque;CON;subord;ainzque_relemma;mule;s251085;5;1
ainzque;CON;subord;ainzque_relemma;mule;s251191;2;1
ainzque;CON;subord;ainzque_relemma;mule;s251424;5;1
ainzque;CON;subord;ainzque_relemma;mule;s251442;2;1
ainzque;CON;subord;ainzque_relemma;ndchar;s259693;2;1
ainzque;CON;subord;ainzque_relemma;nicoa;s266592;1;1
ainzque;CON;subord;ainzque_relemma;nima2;s269361;1;1
ainzque;CON;subord;ainzque_relemma;nima3;s270577;1;1
ainzque;CON;subord;ainzque_relemma;nima4;s272042;1;1
ainzque;CON;subord;ainzque_relemma;nimb1;s273686;1;1
ainzque;CON;subord;ainzque_relemma;nimb1;s274111;1;1
ainzque;CON;subord;ainzque_relemma;nimb2;s275236;1;1
ainzque;CON;subord;ainzque_relemma;nimb2;s275621;5;1
ainzque;CON;subord;ainzque_relemma;nimb2;s275661;1;1
ainzque;CON;subord;ainzque_relemma;or;s284818;1;1
ainzque;CON;subord;ainzque_relemma;pap;s289251;1;1
ainzque;CON;subord;ainzque_relemma;pap;s289594;1;1
ainzque;CON;subord;ainzque_relemma;pap;s289859;1;1
ainzque;CON;subord;ainzque_relemma;pera;s292281;3;1
ainzque;CON;subord;ainzque_relemma;pera;s292826;5;1
ainzque;CON;subord;ainzque_relemma;pera;s292889;2;1
